schema_version,requested_action,catalog_key,sense_key,record_revision,catalog_status,term,lemma,part_of_speech,level,category,definition_zh,accepted_answers_zh,prompt_en,prompt_zh,phonetic_ipa,example_en,example_zh,accepted_forms_en,synonyms_en,antonyms_en,enable_en_to_zh,distractor_zh_1,distractor_zh_2,distractor_zh_3,distractor_zh_4,distractor_zh_5,distractor_zh_6,enable_zh_to_en,distractor_en_1,distractor_en_2,distractor_en_3,distractor_en_4,distractor_en_5,distractor_en_6,source_reference,contributor_ref,change_note,retirement_reason
word-catalog-v1,CREATE_DRAFT,,,,,chicken,chicken,noun,A1,animals-plants,雞（動物）,雞,,,,The chicken is walking around the farm.,那隻雞正在農場四處走。,,,,TRUE,動物,獅子,老鼠,魚（動物）,大象,動物園,TRUE,lion,mouse,snake,fish,elephant,camel,,,,
word-catalog-v1,CREATE_DRAFT,,,,,wake up,wake up,phrasal_verb,A1,actions-events,醒來,,,,,,,,,,TRUE,處理,調低,進來,冷靜下來,讓……進入,執行,FALSE,,,,,,,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sleep,sleep,verb,A1,actions-events,睡覺,,,,,Teenagers need enough time to sleep.,青少年需要足夠睡眠時間。,,,,TRUE,工作,駕駛,買,賣,玩,休息,TRUE,drive,buy,sell,read,pay,wash,,,,
word-catalog-v1,CREATE_DRAFT,,,,,work,work,verb,A1,actions-events,工作,,,,,My aunt works in a hospital.,我的姨姨在醫院工作。,,,,TRUE,睡覺,駕駛,買,讀,寫,製作,TRUE,sleep,drive,buy,sell,write,rest,,,,
word-catalog-v1,CREATE_DRAFT,,,,,drive,drive,verb,A1,actions-events,駕駛,,,,,,,,,,TRUE,睡覺,工作,賣,讀,支付,洗,TRUE,sleep,buy,sell,read,play,drink,,,,
word-catalog-v1,CREATE_DRAFT,,,,,buy,buy,verb,A1,actions-events,買,,,,,,,,purchase,sell,TRUE,睡覺,駕駛,賣,寫,玩,喝,TRUE,sleep,drive,read,write,play,cook,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sell,sell,verb,A1,actions-events,賣,,,,,,,,,buy,TRUE,工作,買,讀,寫,支付,烹飪,TRUE,drive,buy,write,pay,rest,eat,,,,
word-catalog-v1,CREATE_DRAFT,,,,,read,read,verb,A1,actions-events,讀,,,,,We read a short story in class.,我們在課堂上閱讀一篇短篇故事。,,,,TRUE,睡覺,買,賣,玩,休息,吃,TRUE,sleep,sell,write,play,wash,have,,,,
word-catalog-v1,CREATE_DRAFT,,,,,write,write,verb,A1,actions-events,寫,,,,,Please write your answer clearly.,請清楚寫下答案。,,,,TRUE,駕駛,讀,支付,洗,有,拼寫,TRUE,drive,read,play,pay,drink,make,,,,
word-catalog-v1,CREATE_DRAFT,,,,,play,play,verb,A1,actions-events,玩,,,,,The students play football after school.,學生放學後踢足球。,,,,TRUE,工作,寫,支付,休息,喝,穿,TRUE,buy,write,pay,rest,cook,wear,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pay,pay,verb,A1,actions-events,支付,,,,,,,,,,TRUE,賣,玩,休息,洗,烹飪,清潔,TRUE,sell,play,rest,wash,eat,make,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rest,rest,verb,A1,actions-events,休息,,,,,,,,,,TRUE,讀,玩,洗,喝,吃,認為,TRUE,read,pay,wash,drink,have,think,,,,
word-catalog-v1,CREATE_DRAFT,,,,,wash,wash,verb,A1,actions-events,洗,,,,,,,,,,TRUE,寫,支付,喝,烹飪,有,拿,TRUE,rest,drink,cook,eat,wear,take,,,,
word-catalog-v1,CREATE_DRAFT,,,,,drink,drink,verb,A1,actions-events,喝,,,,,Drink some water after exercise.,運動後要喝水。,,,,TRUE,休息,烹飪,吃,製作,穿,站立,TRUE,pay,wash,cook,have,think,stand,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cook,cook,verb,A1,actions-events,烹飪,,,,,,,,,,TRUE,洗,喝,吃,有,清潔,說某種語言,TRUE,rest,drink,eat,make,take,speak,,,,
word-catalog-v1,CREATE_DRAFT,,,,,eat,eat,verb,A1,actions-events,吃,,,,,We eat lunch at school.,我們在學校吃午餐。,,,,TRUE,烹飪,有,製作,認為,站立,添加,TRUE,wash,cook,have,wear,stand,spell,,,,
word-catalog-v1,CREATE_DRAFT,,,,,have,have,verb,A1,actions-events,有,擁有,,,,Each student has a school bag.,每位學生都有一個書包。,,,,TRUE,吃,製作,穿,拿,說某種語言,稱呼,TRUE,eat,make,wear,think,speak,add,,,,
word-catalog-v1,CREATE_DRAFT,,,,,make,make,verb,A1,actions-events,製作,,,,,We made sandwiches for lunch.,我們製作三文治作午餐。,,,,TRUE,工作,有,穿,清潔,認為,拼寫,TRUE,eat,have,wear,take,spell,call,,,,
word-catalog-v1,CREATE_DRAFT,,,,,wear,wear,verb,A1,actions-events,穿,,,,,,,,,,TRUE,吃,製作,清潔,拿,添加,切,TRUE,have,make,think,stand,add,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,clean,clean,verb,A1,actions-events,清潔,,,,,We clean the classroom after school.,我們放學後清潔課室。,,,dirty,TRUE,有,穿,認為,站立,說某種語言,稱呼,TRUE,cook,wear,think,take,speak,call,,,,
word-catalog-v1,CREATE_DRAFT,,,,,think,think,verb,A1,actions-events,認為,,,,,,,,,,TRUE,製作,清潔,拿,站立,拼寫,切,TRUE,make,clean,take,stand,spell,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,take,take,verb,A1,actions-events,拿,,,,,She took a book from the shelf.,她從書架拿了一本書。,,,,TRUE,清潔,認為,說某種語言,添加,稱呼,切,TRUE,wear,think,stand,speak,add,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,stand,stand,verb,A1,actions-events,站立,,,,,,,,,,TRUE,穿,拿,說某種語言,拼寫,添加,切,TRUE,make,take,speak,spell,call,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,speak,speak,verb,A1,actions-events,說某種語言,講某種語言,,,,We speak English in this lesson.,我們在這節課說英語。,,,,TRUE,認為,拿,站立,拼寫,稱呼,切,TRUE,think,stand,spell,add,call,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,spell,spell,verb,A1,actions-events,拼寫,,,,,,,,,,TRUE,寫,站立,說某種語言,添加,稱呼,切,TRUE,have,take,speak,add,call,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,add,add,verb,A1,actions-events,添加,,,,,,,,,,TRUE,穿,認為,說某種語言,拼寫,稱呼,切,TRUE,wear,stand,speak,spell,call,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,call,call,verb,A1,actions-events,稱呼,叫作,,,,Everyone calls him Sam.,大家都稱呼他為 Sam。,,,,TRUE,烹飪,清潔,拿,拼寫,添加,切,TRUE,clean,take,speak,spell,add,cut,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cut,cut,verb,A1,actions-events,切,,,,,,,,,,TRUE,製作,認為,站立,拼寫,添加,稱呼,TRUE,eat,think,speak,spell,add,call,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dish,dish,noun,A1,home-household,碟,碟子,,,,Please wash the dirty dish.,請清洗那隻污糟的碟。,,,,TRUE,公寓,升降機,櫥櫃,冰箱,爐子,牙刷,TRUE,closet,yard,cabinet,refrigerator,stove,toothbrush,,,,
word-catalog-v1,CREATE_DRAFT,,,,,toothbrush,toothbrush,noun,A1,home-household,牙刷,,,,,,,,,,TRUE,壁櫥,院子,櫥櫃,冰箱,爐子,碟,TRUE,floor,part,cabinet,refrigerator,stove,dish,,,,
word-catalog-v1,CREATE_DRAFT,,,,,trash can,trash can,noun,A1,home-household,垃圾桶,,,,,,,,rubbish bin,,TRUE,飯廳,鬧鐘,洗衣機,遙控器,煙霧探測器,緊急出口,TRUE,dining room,alarm clock,washing machine,remote control,smoke detector,emergency exit,,,,
word-catalog-v1,CREATE_DRAFT,,,,,food,food,noun,A1,food-drink,食物,,,,,,,,,,TRUE,肉,魚肉,雞肉,蔬菜,洋葱,胡蘿蔔,TRUE,meat,vegetable,cucumber,potato,onion,pepper,,,,
word-catalog-v1,CREATE_DRAFT,,,,,meat,meat,noun,A1,food-drink,肉,,,,,,,,,,TRUE,食物,魚肉,雞肉,青瓜,薯仔,番茄,TRUE,food,vegetable,cucumber,potato,tomato,fruit,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fish,fish,noun,A1,food-drink,魚肉,魚,,,,We had fish and rice for dinner.,我們晚餐吃了魚肉和米飯。,,,,TRUE,食物,肉,雞肉,蔬菜,薯仔,胡椒,TRUE,food,meat,vegetable,cucumber,onion,carrot,,,,
word-catalog-v1,CREATE_DRAFT,,,,,chicken,chicken,noun,A1,food-drink,雞肉,雞,,,,The sandwich contains chicken.,這個三文治有雞肉。,,,,TRUE,食物,肉,魚肉,青瓜,洋葱,水果,TRUE,food,meat,vegetable,potato,tomato,orange,,,,
word-catalog-v1,CREATE_DRAFT,,,,,vegetable,vegetable,noun,A1,food-drink,蔬菜,,,,,,,,,,TRUE,魚肉,雞肉,青瓜,番茄,胡蘿蔔,橙,TRUE,meat,cucumber,potato,onion,carrot,grape,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cucumber,cucumber,noun,A1,food-drink,青瓜,黃瓜,,,,,,,,,TRUE,肉,蔬菜,薯仔,洋葱,胡椒,葡萄,TRUE,food,vegetable,potato,tomato,pepper,peach,,,,
word-catalog-v1,CREATE_DRAFT,,,,,potato,potato,noun,A1,food-drink,薯仔,馬鈴薯,,,,,,,,,TRUE,蔬菜,青瓜,洋葱,番茄,水果,桃子,TRUE,meat,cucumber,onion,carrot,fruit,orange,,,,
word-catalog-v1,CREATE_DRAFT,,,,,onion,onion,noun,A1,food-drink,洋葱,,,,,,,,,,TRUE,雞肉,薯仔,番茄,胡蘿蔔,橙,檸檬,TRUE,vegetable,potato,tomato,pepper,grape,lemon,,,,
word-catalog-v1,CREATE_DRAFT,,,,,tomato,tomato,noun,A1,food-drink,番茄,,,,,,,,,,TRUE,蔬菜,洋葱,胡蘿蔔,胡椒,葡萄,芝士,TRUE,cucumber,onion,carrot,fruit,peach,cheese,,,,
word-catalog-v1,CREATE_DRAFT,,,,,carrot,carrot,noun,A1,food-drink,胡蘿蔔,,,,,,,,,,TRUE,青瓜,番茄,胡椒,水果,桃子,牛油,TRUE,onion,tomato,pepper,orange,lemon,butter,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pepper,pepper,noun,A1,food-drink,胡椒,胡椒粉,,,,Add a little black pepper to the soup.,在湯裏加入少量黑胡椒。,,,,TRUE,薯仔,胡蘿蔔,水果,橙,檸檬,忌廉,TRUE,tomato,carrot,fruit,grape,cheese,cream,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fruit,fruit,noun,A1,food-drink,水果,,,,,,,,,,TRUE,胡椒,橙,葡萄,芝士,果醬,果汁,TRUE,carrot,pepper,orange,peach,butter,meal,,,,
word-catalog-v1,CREATE_DRAFT,,,,,orange,orange,noun,A1,food-drink,橙,橙子,,,,She ate an orange after lunch.,她午餐後吃了一個橙。,,,,TRUE,水果,葡萄,桃子,牛油,餐,早餐,TRUE,pepper,fruit,grape,lemon,cream,breakfast,,,,
word-catalog-v1,CREATE_DRAFT,,,,,grape,grape,noun,A1,food-drink,葡萄,,,,,,,,,,TRUE,胡蘿蔔,橙,桃子,檸檬,忌廉,午餐,TRUE,fruit,orange,peach,cheese,meal,lunch,,,,
word-catalog-v1,CREATE_DRAFT,,,,,peach,peach,noun,A1,food-drink,桃子,,,,,,,,,,TRUE,胡椒,葡萄,檸檬,芝士,餐,晚餐,TRUE,orange,grape,lemon,butter,breakfast,dinner,,,,
word-catalog-v1,CREATE_DRAFT,,,,,lemon,lemon,noun,A1,food-drink,檸檬,,,,,,,,,,TRUE,水果,桃子,芝士,牛油,早餐,蜂蜜,TRUE,grape,peach,cheese,cream,lunch,honey,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cheese,cheese,noun,A1,food-drink,芝士,乾酪,,,,,,,,,TRUE,橙,檸檬,牛油,忌廉,午餐,蜂蜜,TRUE,peach,lemon,butter,meal,dinner,jam,,,,
word-catalog-v1,CREATE_DRAFT,,,,,butter,butter,noun,A1,food-drink,牛油,黃油,,,,,,,,,TRUE,芝士,忌廉,餐,晚餐,果醬,白飯,TRUE,lemon,cheese,cream,breakfast,honey,juice,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cream,cream,noun,A1,food-drink,忌廉,奶油,,,,The cake has cream on top.,蛋糕上面有忌廉。,,,,TRUE,桃子,牛油,餐,早餐,午餐,果汁,TRUE,cheese,butter,meal,lunch,jam,rice,,,,
word-catalog-v1,CREATE_DRAFT,,,,,meal,meal,noun,A1,food-drink,餐,,,,,,,,,,TRUE,忌廉,早餐,午餐,晚餐,白飯,湯,TRUE,butter,cream,breakfast,dinner,juice,soup,,,,
word-catalog-v1,CREATE_DRAFT,,,,,breakfast,breakfast,noun,A1,food-drink,早餐,,,,,,,,,,TRUE,芝士,餐,午餐,晚餐,果汁,沙律,TRUE,meal,lunch,honey,jam,rice,salad,,,,
word-catalog-v1,CREATE_DRAFT,,,,,lunch,lunch,noun,A1,food-drink,午餐,,,,,,,,,,TRUE,餐,早餐,晚餐,蜂蜜,果醬,湯,TRUE,breakfast,dinner,honey,juice,soup,pizza,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dinner,dinner,noun,A1,food-drink,晚餐,,,,,,,,,,TRUE,餐,早餐,午餐,蜂蜜,白飯,薄餅,TRUE,cream,lunch,honey,jam,rice,sandwich,,,,
word-catalog-v1,CREATE_DRAFT,,,,,honey,honey,noun,A1,food-drink,蜂蜜,,,,,,,,,,TRUE,忌廉,晚餐,果醬,果汁,沙律,三文治,TRUE,meal,dinner,jam,juice,salad,sugar,,,,
word-catalog-v1,CREATE_DRAFT,,,,,jam,jam,noun,A1,food-drink,果醬,,,,,He spread jam on the bread.,他把果醬塗在麵包上。,,,,TRUE,水果,蜂蜜,果汁,湯,薄餅,糖,TRUE,lunch,honey,juice,soup,pizza,salt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,juice,juice,noun,A1,food-drink,果汁,,,,,,,,,,TRUE,水果,蜂蜜,果醬,白飯,沙律,三文治,TRUE,dinner,jam,rice,salad,sandwich,sugar,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ice cream,ice cream,noun,A1,food-drink,雪糕,冰淇淋,,,,,,,,,TRUE,朱古力奶,快餐,熱狗,熱巧克力,不健康食品,黑巧克力,TRUE,chocolate milk,fast food,hot dog,hot chocolate,junk food,dark chocolate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rice,rice,noun,A1,food-drink,白飯,米飯,,,,We ate cooked rice with vegetables.,我們吃白飯配蔬菜。,,,,TRUE,果醬,果汁,湯,薄餅,糖,鹽,TRUE,jam,juice,soup,salad,pizza,salt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,chocolate milk,chocolate milk,noun,A1,food-drink,朱古力奶,巧克力牛奶,,,,,,,,,TRUE,雪糕,快餐,熱巧克力,薯片,薯條,黑巧克力,TRUE,ice cream,fast food,hot chocolate,potato chip,French fries,dark chocolate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,soup,soup,noun,A1,food-drink,湯,,,,,,,,,,TRUE,果汁,白飯,沙律,三文治,糖,鹽,TRUE,juice,rice,salad,sandwich,sugar,salt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,salad,salad,noun,A1,food-drink,沙律,沙拉,,,,,,,,,TRUE,白飯,湯,薄餅,三文治,糖,鹽,TRUE,rice,soup,pizza,sandwich,sugar,salt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pizza,pizza,noun,A1,food-drink,薄餅,披薩,,,,,,,,,TRUE,果醬,湯,沙律,三文治,糖,鹽,TRUE,honey,soup,salad,sandwich,sugar,salt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sandwich,sandwich,noun,A1,food-drink,三文治,三明治,,,,,,,,,TRUE,蜂蜜,白飯,沙律,薄餅,糖,鹽,TRUE,dinner,rice,salad,pizza,sugar,salt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sugar,sugar,noun,A1,food-drink,糖,,,,,,,,,,TRUE,果汁,湯,沙律,薄餅,三文治,鹽,TRUE,breakfast,juice,soup,pizza,sandwich,salt,,,,
word-catalog-v1,CREATE_DRAFT,,,,,salt,salt,noun,A1,food-drink,鹽,,,,,,,,,,TRUE,晚餐,白飯,沙律,薄餅,三文治,糖,TRUE,lunch,rice,salad,pizza,sandwich,sugar,,,,
word-catalog-v1,CREATE_DRAFT,,,,,weather,weather,noun,A1,nature-weather,天氣,,,,,,,,,,TRUE,火,冰,自然,河流,森林,島,TRUE,fire,ice,nature,river,forest,island,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fire,fire,noun,A1,nature-weather,火,,,,,,,,,,TRUE,天氣,冰,自然,河流,山,海灘,TRUE,weather,ice,nature,river,mountain,beach,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sunny,sunny,adjective,A1,nature-weather,陽光明媚的,,,,,,,,,,TRUE,多雲的,下雨的,下雪的,自然的,明亮的,乾的,TRUE,cloudy,rainy,snowy,natural,terrible,cold,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cloudy,cloudy,adjective,A1,nature-weather,多雲的,,,,,,,,,,TRUE,陽光明媚的,下雨的,下雪的,多風的,濕的,乾的,TRUE,sunny,rainy,snowy,windy,warm,wet,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rainy,rainy,adjective,A1,nature-weather,下雨的,多雨的,,,,Take an umbrella on a rainy day.,下雨天要帶雨傘。,,,,TRUE,陽光明媚的,多雲的,下雪的,暴風雨的,濕的,乾的,TRUE,sunny,cloudy,snowy,foggy,cool,dry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,snowy,snowy,adjective,A1,nature-weather,下雪的,多雪的,,,,The road was white on the snowy morning.,下雪的早上，道路一片白。,,,,TRUE,陽光明媚的,多雲的,下雨的,可怕的,濕的,乾的,TRUE,sunny,cloudy,rainy,stormy,freezing,awful,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ice,ice,noun,A1,nature-weather,冰,,,,,,,,,,TRUE,天氣,火,自然,山,海灘,島,TRUE,weather,fire,nature,mountain,beach,island,,,,
word-catalog-v1,CREATE_DRAFT,,,,,nature,nature,noun,A1,nature-weather,自然,,,,,,,,,,TRUE,天氣,火,冰,河流,山,森林,TRUE,weather,fire,ice,river,mountain,forest,,,,
word-catalog-v1,CREATE_DRAFT,,,,,Earth,Earth,proper_noun,A1,nature-weather,地球,,,,,,,,,,TRUE,亞洲,歐洲,非洲,加拿大,法國,意大利,TRUE,Asia,Europe,Africa,Canada,France,Italy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,river,river,noun,A1,nature-weather,河流,,,,,,,,,,TRUE,天氣,冰,自然,山,森林,島,TRUE,weather,ice,nature,mountain,forest,island,,,,
word-catalog-v1,CREATE_DRAFT,,,,,mountain,mountain,noun,A1,nature-weather,山,,,,,,,,,,TRUE,天氣,冰,河流,海灘,森林,島,TRUE,weather,ice,river,beach,forest,island,,,,
word-catalog-v1,CREATE_DRAFT,,,,,beach,beach,noun,A1,nature-weather,海灘,,,,,,,,,,TRUE,自然,河流,山,森林,島,海岸,TRUE,nature,river,mountain,forest,island,environment,,,,
word-catalog-v1,CREATE_DRAFT,,,,,forest,forest,noun,A1,nature-weather,森林,,,,,,,,,,TRUE,冰,自然,山,海灘,島,雨林,TRUE,ice,nature,mountain,beach,island,plant,,,,
word-catalog-v1,CREATE_DRAFT,,,,,island,island,noun,A1,nature-weather,島,,,,,,,,,,TRUE,火,自然,河流,山,海灘,森林,TRUE,fire,nature,river,mountain,beach,forest,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hear,hear,verb,A1,actions-events,聽到,,,,,,,,,,TRUE,聽,看見,望向,觀看,交談,喜歡,TRUE,listen,see,look,watch,talk,like,,,,
word-catalog-v1,CREATE_DRAFT,,,,,listen,listen,verb,A1,actions-events,聽,,,,,,,,,,TRUE,聽到,看見,望向,觸摸,感覺,愛,TRUE,hear,see,look,touch,feel,love,,,,
word-catalog-v1,CREATE_DRAFT,,,,,see,see,verb,A1,actions-events,看見,見到,,,,I can see a bird outside.,我看見窗外有一隻鳥。,,,,TRUE,聽到,聽,觀看,觸摸,打電話,討厭,TRUE,hear,listen,watch,touch,feel,hate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,look,look,verb,A1,actions-events,望向,看着,,,,Please look at the board.,請望向黑板。,,,,TRUE,聽到,看見,觀看,感覺,打電話,知道,TRUE,hear,listen,see,watch,talk,know,,,,
word-catalog-v1,CREATE_DRAFT,,,,,watch,watch,verb,A1,actions-events,觀看,,,,,We watched a short film in class.,我們在課堂上觀看一齣短片。,,,,TRUE,看見,望向,觸摸,交談,喜歡,學會,TRUE,see,look,touch,like,love,learn,,,,
word-catalog-v1,CREATE_DRAFT,,,,,touch,touch,verb,A1,actions-events,觸摸,,,,,,,,,,TRUE,聽,觀看,感覺,交談,愛,問,TRUE,listen,watch,feel,talk,hate,ask,,,,
word-catalog-v1,CREATE_DRAFT,,,,,feel,feel,verb,A1,actions-events,感覺,,,,,,,,,,TRUE,望向,觸摸,打電話,喜歡,討厭,溫習,TRUE,look,touch,talk,like,know,study,,,,
word-catalog-v1,CREATE_DRAFT,,,,,talk,talk,verb,A1,actions-events,交談,傾談,,,,I talked to my friend after class.,我下課後和朋友交談。,,,,TRUE,聽,感覺,打電話,愛,知道,學會,TRUE,touch,feel,like,love,learn,teach,,,,
word-catalog-v1,CREATE_DRAFT,,,,,call,call,verb,A1,actions-events,打電話,致電,,,,I called my friend after school.,我放學後打電話給朋友。,,,,TRUE,觸摸,交談,喜歡,討厭,問,教,TRUE,feel,talk,love,hate,ask,need,,,,
word-catalog-v1,CREATE_DRAFT,,,,,like,like,verb,A1,actions-events,喜歡,,,,,,,,enjoy,,TRUE,感覺,打電話,愛,知道,溫習,需要,TRUE,watch,talk,love,know,study,want,,,,
word-catalog-v1,CREATE_DRAFT,,,,,love,love,verb,A1,actions-events,愛,,,,,,,,,hate,TRUE,交談,喜歡,討厭,學會,教,想要,TRUE,feel,like,hate,learn,teach,share,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hate,hate,verb,A1,actions-events,討厭,,,,,,,,dislike,love,TRUE,打電話,愛,知道,問,需要,分享,TRUE,like,love,know,ask,need,put,,,,
word-catalog-v1,CREATE_DRAFT,,,,,know,know,verb,A1,actions-events,知道,,,,,,,,,,TRUE,喜歡,討厭,學會,溫習,想要,放,TRUE,hate,learn,ask,study,want,prepare,,,,
word-catalog-v1,CREATE_DRAFT,,,,,learn,learn,verb,A1,actions-events,學會,學到,,,,We learned a new word today.,我們今天學會一個新詞。,,,,TRUE,愛,知道,問,教,分享,準備,TRUE,hate,know,ask,teach,share,plan,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ask,ask,verb,A1,actions-events,問,,,,,,,,,,TRUE,討厭,學會,溫習,需要,放,計劃,TRUE,know,learn,study,need,put,fill,,,,
word-catalog-v1,CREATE_DRAFT,,,,,study,study,verb,A1,actions-events,溫習,研習,,,,She studies for the test after dinner.,她晚飯後為測驗溫習。,,,,TRUE,知道,問,教,想要,準備,填滿,TRUE,learn,ask,teach,want,prepare,fly,,,,
word-catalog-v1,CREATE_DRAFT,,,,,teach,teach,verb,A1,actions-events,教,,,,,,,,,,TRUE,學會,溫習,需要,分享,計劃,飛,TRUE,study,need,want,share,plan,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,need,need,verb,A1,actions-events,需要,,,,,,,,,,TRUE,問,教,想要,放,填滿,取得,TRUE,study,teach,want,put,fill,fly,,,,
word-catalog-v1,CREATE_DRAFT,,,,,want,want,verb,A1,actions-events,想要,,,,,,,,,,TRUE,溫習,需要,分享,準備,飛,取得,TRUE,teach,need,share,prepare,plan,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,share,share,verb,A1,actions-events,分享,,,,,,,,,,TRUE,教,想要,放,計劃,飛,取得,TRUE,need,want,put,fill,fly,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,put,put,verb,A1,actions-events,放,,,,,,,,,,TRUE,需要,分享,準備,計劃,填滿,取得,TRUE,study,share,prepare,plan,fill,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,prepare,prepare,verb,A1,actions-events,準備,,,,,,,,get ready,,TRUE,溫習,想要,放,計劃,填滿,飛,TRUE,teach,share,put,plan,fly,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,plan,plan,verb,A1,actions-events,計劃,,,,,,,,,,TRUE,教,分享,準備,填滿,飛,取得,TRUE,ask,put,prepare,fill,fly,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fill,fill,verb,A1,actions-events,填滿,,,,,,,,,,TRUE,需要,放,準備,計劃,飛,取得,TRUE,need,want,prepare,plan,fly,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fly,fly,verb,A1,actions-events,飛,,,,,Some birds fly south in winter.,有些鳥在冬天飛往南方。,,,,TRUE,問,想要,分享,計劃,填滿,取得,TRUE,learn,share,put,plan,fill,get,,,,
word-catalog-v1,CREATE_DRAFT,,,,,get,get,verb,A1,actions-events,取得,得到,,,,We got our tickets at the station.,我們在車站取得車票。,,obtain,,TRUE,學會,需要,放,準備,填滿,飛,TRUE,teach,want,prepare,plan,fill,fly,,,,
word-catalog-v1,CREATE_DRAFT,,,,,school,school,noun,A1,school-education,學校,,,,,,,,,,TRUE,大專院校,大學,課室,學生,科學,班別,TRUE,college,university,classroom,student,language,class,,,,
word-catalog-v1,CREATE_DRAFT,,,,,college,college,noun,A1,school-education,大專院校,學院,,,,,,,,,TRUE,學校,大學,課室,功課,歷史,語言,TRUE,school,university,classroom,homework,history,science,,,,
word-catalog-v1,CREATE_DRAFT,,,,,university,university,noun,A1,school-education,大學,,,,,,,,,,TRUE,學校,大專院校,課室,學生,功課,科學,TRUE,school,college,classroom,student,history,language,,,,
word-catalog-v1,CREATE_DRAFT,,,,,classroom,classroom,noun,A1,school-education,課室,教室,,,,,,,,,TRUE,學校,大專院校,大學,功課,歷史,班別,TRUE,school,university,student,homework,science,class,,,,
word-catalog-v1,CREATE_DRAFT,,,,,student,student,noun,A1,school-education,學生,,,,,,,,,,TRUE,學校,大專院校,大學,歷史,語言,科學,TRUE,school,college,homework,history,language,class,,,,
word-catalog-v1,CREATE_DRAFT,,,,,homework,homework,noun,A1,school-education,功課,家庭作業,,,,,,,,,TRUE,學校,課室,學生,歷史,語言,班別,TRUE,college,university,student,history,science,class,,,,
word-catalog-v1,CREATE_DRAFT,,,,,history,history,noun,A1,school-education,歷史,,,,,,,,,,TRUE,大專院校,學生,功課,語言,科學,班別,TRUE,college,classroom,homework,language,science,class,,,,
word-catalog-v1,CREATE_DRAFT,,,,,language,language,noun,A1,school-education,語言,,,,,,,,,,TRUE,大學,課室,功課,歷史,科學,班別,TRUE,university,homework,history,science,class,drawing,,,,
word-catalog-v1,CREATE_DRAFT,,,,,science,science,noun,A1,school-education,科學,,,,,,,,,,TRUE,學校,大學,學生,功課,語言,班別,TRUE,classroom,student,homework,history,language,class,,,,
word-catalog-v1,CREATE_DRAFT,,,,,class,class,noun,A1,school-education,班別,班級,,,,Our class has thirty students.,我們班有三十名學生。,,,,TRUE,大專院校,課室,學生,歷史,語言,科學,TRUE,school,university,student,history,language,science,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bank,bank,noun,A1,places-community,銀行,,,,,The bank closes at five.,銀行五時關門。,,,,TRUE,醫院,餐廳,超市,長凳,博物館,酒店,TRUE,hospital,restaurant,supermarket,bench,museum,hotel,,,,
