schema_version,requested_action,catalog_key,sense_key,record_revision,catalog_status,term,lemma,part_of_speech,level,category,definition_zh,accepted_answers_zh,prompt_en,prompt_zh,phonetic_ipa,example_en,example_zh,accepted_forms_en,synonyms_en,antonyms_en,enable_en_to_zh,distractor_zh_1,distractor_zh_2,distractor_zh_3,distractor_zh_4,distractor_zh_5,distractor_zh_6,enable_zh_to_en,distractor_en_1,distractor_en_2,distractor_en_3,distractor_en_4,distractor_en_5,distractor_en_6,source_reference,contributor_ref,change_note,retirement_reason
word-catalog-v1,CREATE_DRAFT,,,,,mushroom,mushroom,noun,A2,food-drink,蘑菇,,,,'mʌʃrum,,,,,,TRUE,香腸,豆類,麵條,甜點,醬,味道,TRUE,sausage,bean,noodle,dessert,sauce,flavour,,,,
word-catalog-v1,CREATE_DRAFT,,,,,noodle,noodle,noun,A2,food-drink,麵條,,,,'nu:dl,,,,,,TRUE,豆類,蘑菇,甜點,餡餅,多士,味道,TRUE,bean,mushroom,dessert,pie,toast,flavour,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dessert,dessert,noun,A2,food-drink,甜點,,,,di'zә:t,,,,,,TRUE,蘑菇,麵條,餡餅,醬,多士,小食,TRUE,mushroom,noodle,pie,sauce,toast,snack,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hot chocolate,hot chocolate,noun,A2,food-drink,熱巧克力,,,,hɔt ˈtʃɔkəlit,,,,,,TRUE,快餐,熱狗,不健康食品,薯片,黑巧克力,咖啡店,TRUE,fast food,hot dog,junk food,potato chip,dark chocolate,coffee shop,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pie,pie,noun,A2,food-drink,餡餅,,,,pai,,,,,,TRUE,豆類,甜點,醬,多士,味道,小食,TRUE,bean,dessert,sauce,toast,flavour,snack,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sauce,sauce,noun,A2,food-drink,醬,,,,sɒ:s,,,,,,TRUE,豌豆,甜點,餡餅,多士,味道,小食,TRUE,pea,dessert,pie,toast,flavour,snack,,,,
word-catalog-v1,CREATE_DRAFT,,,,,toast,toast,noun,A2,food-drink,多士,,,,tәust,,,,,,TRUE,香腸,麵條,餡餅,醬,味道,小食,TRUE,noodle,pie,sauce,flavour,snack,taste,,,,
word-catalog-v1,CREATE_DRAFT,,,,,delicious,delicious,adjective,A2,food-drink,美味的,,,,di'liʃәs,,,,,,TRUE,新鮮的,鹹的,甜的,酸的,辣的,苦的,TRUE,fresh,salty,sweet,sour,well-done,bitter,,,,
word-catalog-v1,CREATE_DRAFT,,,,,flavour,flavour,noun,A2,food-drink,味道,,,,'fleivә,,,flavor,,,TRUE,豌豆,豆類,餡餅,醬,多士,小食,TRUE,sausage,bean,pie,sauce,toast,snack,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fresh,fresh,adjective,A2,food-drink,新鮮的,,,,freʃ,,,,,,TRUE,美味的,鹹的,甜的,酸的,全熟的,辣的,TRUE,delicious,salty,sweet,sour,medium,spicy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,salty,salty,adjective,A2,food-drink,鹹的,,,,'sɒ:lti,,,,,,TRUE,美味的,新鮮的,甜的,酸的,全熟的,苦的,TRUE,delicious,fresh,sweet,sour,rare,watery,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sweet,sweet,adjective,A2,food-drink,甜的,,,,swi:t,,,,,,TRUE,美味的,新鮮的,鹹的,酸的,水分過多的,辣的,TRUE,delicious,fresh,salty,sour,well-done,spicy,,,,
word-catalog-v1,CREATE_DRAFT,,,,,junk food,junk food,noun,A2,food-drink,不健康食品,垃圾食物,,,dʒʌŋk fu:d,,,,,,TRUE,雪糕,熱巧克力,薯片,薯條,黑巧克力,咖啡店,TRUE,ice cream,fast food,hot chocolate,potato chip,French fries,dark chocolate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,potato chip,potato chip,noun,A2,food-drink,薯片,,,,pəˈteɪ.t̬oʊ ˌtʃɪp,,,,,,TRUE,朱古力奶,熱巧克力,不健康食品,薯條,黑巧克力,咖啡店,TRUE,chocolate milk,hot chocolate,junk food,French fries,dark chocolate,coffee shop,,,,
word-catalog-v1,CREATE_DRAFT,,,,,French fries,French fries,noun,A2,food-drink,薯條,,,,frentʃ fraɪz,,,,,,TRUE,麵條,熱巧克力,不健康食品,薯片,黑巧克力,咖啡店,TRUE,ice cream,hot chocolate,junk food,potato chip,dark chocolate,coffee shop,,,,
word-catalog-v1,CREATE_DRAFT,,,,,snack,snack,noun,A2,food-drink,小食,零食,,,snæk,,,,,,TRUE,漢堡,蘑菇,甜點,醬,多士,味道,TRUE,mushroom,dessert,sauce,toast,flavour,taste,,,,
word-catalog-v1,CREATE_DRAFT,,,,,order,order,verb,A2,food-drink,點菜,,,,'ɒ:dә,We ordered noodles for lunch.,我們午餐點了麵條。,,,,TRUE,菜單,甜點,供應,炸,品嚐,給小費,TRUE,sweet,snack,serve,fry,taste,tip,,,,
word-catalog-v1,CREATE_DRAFT,,,,,serve,serve,verb,A2,food-drink,供應,,,,sә:v,,,,,,TRUE,甜的,點菜,酸的,炸,品嚐,給小費,TRUE,salty,order,sour,fry,taste,tip,,,,
word-catalog-v1,CREATE_DRAFT,,,,,taste,taste,noun,A2,food-drink,味道,,,,teist,,,,,,TRUE,香腸,甜點,餡餅,醬,多士,小食,TRUE,pea,noodle,dessert,sauce,toast,snack,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sour,sour,adjective,A2,food-drink,酸的,,,,'sauә,,,,,,TRUE,美味的,新鮮的,鹹的,甜的,水分過多的,苦的,TRUE,delicious,fresh,salty,sweet,medium,bitter,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fry,fry,verb,A2,food-drink,炸,,,,frai,,,,,,TRUE,新鮮的,點菜,供應,酸的,品嚐,給小費,TRUE,sweet,order,serve,sour,taste,tip,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dark chocolate,dark chocolate,noun,A2,food-drink,黑巧克力,,,,ˌdɑːrk ˈtʃɑːk.lət,,,,,,TRUE,朱古力奶,熱狗,熱巧克力,薯片,薯條,咖啡店,TRUE,chocolate milk,hot dog,hot chocolate,potato chip,French fries,coffee shop,,,,
word-catalog-v1,CREATE_DRAFT,,,,,coffee shop,coffee shop,noun,A2,food-drink,咖啡店,,,,ˈkɑː.fi ˌʃɑːp,,,,,,TRUE,雪糕,快餐,不健康食品,薯片,薯條,黑巧克力,TRUE,chocolate milk,fast food,junk food,potato chip,French fries,dark chocolate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,health,health,noun,A2,body-health,健康,,,,'helθ,,,,,,TRUE,生活,死亡,飲食,能量,疾病,耳痛,TRUE,life,death,diet,energy,disease,earache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,life,life,noun,A2,body-health,生活,,,,laif,,,,,,TRUE,健康,死亡,飲食,習慣,疼痛,頭痛,TRUE,health,death,diet,habit,illness,headache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,death,death,noun,A2,body-health,死亡,,,,deθ,,,,,,TRUE,生活,飲食,能量,習慣,疾病,背痛,TRUE,health,life,energy,habit,ache,backache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,diet,diet,noun,A2,body-health,飲食,,,,'daiәt,,,,,,TRUE,生活,死亡,能量,習慣,疼痛,耳痛,TRUE,health,death,energy,illness,ache,toothache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,energy,energy,noun,A2,body-health,能量,,,,'enәdʒi,,,,,,TRUE,生活,飲食,習慣,疾病,頭痛,牙痛,TRUE,life,diet,habit,disease,earache,flu,,,,
word-catalog-v1,CREATE_DRAFT,,,,,habit,habit,noun,A2,body-health,習慣,,,,'hæbit,,,,,,TRUE,死亡,能量,疾病,疼痛,背痛,流感,TRUE,health,diet,energy,illness,headache,backache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,illness,illness,noun,A2,body-health,疾病,,,,'ilnis,,,,sickness|disease,,TRUE,飲食,習慣,疼痛,耳痛,病毒,病人,TRUE,death,habit,ache,earache,toothache,virus,,,,
word-catalog-v1,CREATE_DRAFT,,,,,disease,disease,noun,A2,body-health,疾病,,,,di'zi:z,,,,,,TRUE,能量,疼痛,頭痛,病毒,影響,病人,TRUE,life,habit,ache,headache,flu,effect,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ache,ache,noun,A2,body-health,疼痛,,,,eik,,,,,,TRUE,耳痛,頭痛,背痛,牙痛,發燒,胃痛,TRUE,illness,disease,earache,backache,virus,fever,,,,
word-catalog-v1,CREATE_DRAFT,,,,,earache,earache,noun,A2,body-health,耳痛,,,,'iәreik,,,,,,TRUE,疼痛,頭痛,背痛,牙痛,咳嗽聲,胃痛,TRUE,disease,ache,headache,toothache,effect,cough,,,,
word-catalog-v1,CREATE_DRAFT,,,,,headache,headache,noun,A2,body-health,頭痛,,,,'hedeik,,,,,,TRUE,疼痛,耳痛,背痛,牙痛,噴嚏,胃痛,TRUE,disease,earache,backache,flu,fever,sneeze,,,,
word-catalog-v1,CREATE_DRAFT,,,,,backache,backache,noun,A2,body-health,背痛,,,,'bækeik,,,,,,TRUE,疼痛,耳痛,頭痛,牙痛,影響,胃痛,TRUE,illness,headache,toothache,virus,cough,medication,,,,
word-catalog-v1,CREATE_DRAFT,,,,,toothache,toothache,noun,A2,body-health,牙痛,,,,'tu:θeik,,,,,,TRUE,疼痛,耳痛,頭痛,背痛,流感,胃痛,TRUE,earache,backache,flu,effect,sneeze,pill,,,,
word-catalog-v1,CREATE_DRAFT,,,,,flu,flu,noun,A2,body-health,流感,,,,flu:,,,,,,TRUE,牙痛,病毒,影響,發燒,感冒,藥物,TRUE,headache,toothache,virus,fever,cold,patient,,,,
word-catalog-v1,CREATE_DRAFT,,,,,virus,virus,noun,A2,body-health,病毒,,,,'vaiәrәs,,,,,,TRUE,疾病,流感,發燒,咳嗽聲,噴嚏,病人,TRUE,backache,flu,effect,cough,medication,cure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,effect,effect,noun,A2,body-health,影響,,,,i'fekt,,,,,,TRUE,流感,病毒,咳嗽聲,感冒,藥丸,治療方法,TRUE,toothache,virus,fever,sneeze,cold,pill,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fever,fever,noun,A2,body-health,發燒,,,,'fi:vә,,,,,,TRUE,流感,影響,咳嗽聲,噴嚏,藥物,治療方法,TRUE,effect,cough,sneeze,medication,patient,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cough,cough,noun,A2,body-health,咳嗽聲,咳嗽,,,kɒf,I heard a cough from the next room.,我聽到隔壁房傳來咳嗽聲。,,,,TRUE,病毒,發燒,噴嚏,感冒,藥丸,治療方法,TRUE,flu,fever,sneeze,cold,pill,cure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sneeze,sneeze,noun,A2,body-health,噴嚏,,,,sni:z,,,,,,TRUE,影響,發燒,咳嗽聲,感冒,藥物,藥丸,TRUE,fever,cough,cold,patient,cure,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cold,cold,noun,A2,body-health,感冒,,,,kәuld,He stayed home because he had a cold.,他因為感冒而留在家中。,,,,TRUE,流感,發燒,噴嚏,藥物,藥丸,治療方法,TRUE,effect,sneeze,medication,pill,cure,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,sore throat,sore throat,noun,A2,body-health,喉嚨痛,,,,ˌsɔːr ˈθroʊt,,,,,,TRUE,頭痛,背痛,牙痛,感冒,藥物,胃痛,TRUE,cough,cold,medication,pill,patient,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,medication,medication,noun,A2,body-health,藥物,,,,.medi'keiʃәn,,,,,,TRUE,影響,咳嗽聲,感冒,藥丸,病人,治療方法,TRUE,virus,cold,pill,patient,cure,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pill,pill,noun,A2,body-health,藥丸,,,,pil,,,,,,TRUE,病毒,噴嚏,藥物,病人,治療方法,胃痛,TRUE,fever,sneeze,medication,patient,cure,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,patient,patient,noun,A2,body-health,病人,,,,'peiʃәnt,,,,,,TRUE,疾病,病毒,藥物,藥丸,治療方法,胃痛,TRUE,virus,cough,medication,pill,cure,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cure,cure,noun,A2,body-health,治療方法,,,,kjuә,,,,,,TRUE,咳嗽聲,感冒,藥物,藥丸,病人,胃痛,TRUE,effect,fever,medication,pill,patient,stomachache,,,,
word-catalog-v1,CREATE_DRAFT,,,,,live,live,verb,A2,body-health,生活,,,,liv.laiv,,,,,,TRUE,死,檢驗,檢查,求診,染上（疾病）,保護,TRUE,die,examine,break,injure,catch,protect,,,,
word-catalog-v1,CREATE_DRAFT,,,,,die,die,verb,A2,body-health,死,,,,dai,,,,,,TRUE,生活,檢驗,折斷,傷害,打噴嚏,咳嗽,TRUE,live,examine,hurt,see,catch,protect,,,,
word-catalog-v1,CREATE_DRAFT,,,,,stomachache,stomachache,noun,A2,body-health,胃痛,,,,ˈstʌmək eik,,,,,,TRUE,疼痛,耳痛,頭痛,背痛,牙痛,病人,TRUE,flu,cough,cold,pill,patient,cure,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fishing,fishing,noun,A2,sports-leisure,釣魚,,,,'fiʃiŋ,,,,,,TRUE,散步,瑜伽,燒烤,營地,露營,帳篷,TRUE,walk,yoga,barbecue,camp,camping,tent,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fish,fish,verb,A2,sports-leisure,釣魚,,,,fiʃ,,,,,,TRUE,開始,結束,放鬆,吸菸,慶祝,扔,TRUE,begin,end,relax,smoke,celebrate,throw,,,,
word-catalog-v1,CREATE_DRAFT,,,,,walk,walk,noun,A2,sports-leisure,散步,,,,wɔːk,,,,,,TRUE,釣魚,瑜伽,燒烤,營地,露營地,淋浴,TRUE,fishing,yoga,barbecue,camp,campsite,shower,,,,
word-catalog-v1,CREATE_DRAFT,,,,,yoga,yoga,noun,A2,sports-leisure,瑜伽,,,,'jәugә,,,,,,TRUE,釣魚,散步,燒烤,露營,派對,洗澡,TRUE,fishing,walk,barbecue,camping,party,bath,,,,
word-catalog-v1,CREATE_DRAFT,,,,,ball game,ball game,noun,A2,sports-leisure,球賽,,,,bɔ:l ɡeim,,,,,,TRUE,紙牌遊戲,乒乓球,水上樂園,曲棍球,冰鞋,滑冰,TRUE,card game,table tennis,water park,field hockey,ice skate,ice skating,,,,
word-catalog-v1,CREATE_DRAFT,,,,,card game,card game,noun,A2,sports-leisure,紙牌遊戲,,,,kɑ:d ɡeim,,,,,,TRUE,電子遊戲,球賽,乒乓球,水上樂園,曲棍球,冰鞋,TRUE,video game,ball game,table tennis,water park,field hockey,ice skate,,,,
word-catalog-v1,CREATE_DRAFT,,,,,table tennis,table tennis,noun,A2,sports-leisure,乒乓球,,,,ˈteɪ.bəl ˌten.ɪs,,,,,,TRUE,電子遊戲,球賽,紙牌遊戲,水上樂園,曲棍球,滑冰,TRUE,video game,ball game,card game,water park,field hockey,ice skating,,,,
word-catalog-v1,CREATE_DRAFT,,,,,barbecue,barbecue,noun,A2,sports-leisure,燒烤,,,,'bɑ:bikju:,,,,,,TRUE,散步,瑜伽,營地,露營地,野餐,要洗的衣物,TRUE,walk,yoga,camp,campsite,picnic,laundry,,,,
word-catalog-v1,CREATE_DRAFT,,,,,camp,camp,noun,A2,sports-leisure,營地,,,,kæmp,,,,,,TRUE,瑜伽,燒烤,露營,露營地,帳篷,洗澡,TRUE,yoga,barbecue,camping,party,tent,bath,,,,
word-catalog-v1,CREATE_DRAFT,,,,,camping,camping,noun,A2,sports-leisure,露營,,,,'kæmpiŋ,,,,,,TRUE,散步,營地,露營地,派對,淋浴,要洗的衣物,TRUE,walk,barbecue,camp,campsite,picnic,shower,,,,
word-catalog-v1,CREATE_DRAFT,,,,,campsite,campsite,noun,A2,sports-leisure,露營地,,,,kæmp'sait,,,,,,TRUE,營地,露營,派對,野餐,淋浴,烹飪,TRUE,camp,camping,party,picnic,laundry,cooking,,,,
word-catalog-v1,CREATE_DRAFT,,,,,party,party,noun,A2,sports-leisure,派對,,,,'pɑ:ti,,,,,,TRUE,燒烤,露營地,野餐,帳篷,要洗的衣物,樂趣,TRUE,campsite,picnic,tent,shower,laundry,fun,,,,
word-catalog-v1,CREATE_DRAFT,,,,,picnic,picnic,noun,A2,sports-leisure,野餐,,,,'piknik,,,,,,TRUE,露營,派對,帳篷,淋浴,洗澡,烹飪,TRUE,camping,party,tent,shower,bath,cooking,,,,
word-catalog-v1,CREATE_DRAFT,,,,,tent,tent,noun,A2,sports-leisure,帳篷,,,,tent,,,,,,TRUE,派對,野餐,洗澡,要洗的衣物,樂趣,清潔,TRUE,campsite,picnic,bath,laundry,fun,cleaning,,,,
word-catalog-v1,CREATE_DRAFT,,,,,shower,shower,noun,A2,sports-leisure,淋浴,,,,'ʃauә,,,,,,TRUE,野餐,帳篷,洗澡,要洗的衣物,烹飪,清潔,TRUE,party,tent,bath,laundry,cooking,cleaning,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bath,bath,noun,A2,sports-leisure,洗澡,,,,bæθ.bɑ:θ,,,,,,TRUE,帳篷,淋浴,要洗的衣物,烹飪,樂趣,舞蹈,TRUE,camping,tent,shower,laundry,cooking,fun,,,,
word-catalog-v1,CREATE_DRAFT,,,,,laundry,laundry,noun,A2,sports-leisure,要洗的衣物,,,,'lɒ:ndri,,,,,,TRUE,野餐,淋浴,洗澡,烹飪,清潔,舞蹈,TRUE,picnic,shower,bath,cooking,fun,cleaning,,,,
word-catalog-v1,CREATE_DRAFT,,,,,bored,bored,adjective,A2,sports-leisure,無聊,,,,bɔːrd,,,,,,TRUE,古典的,音樂的,大聲的,令人驚訝的,令人享受的,感到高興的,TRUE,tired,pleased,surprising,exciting,interesting,loud,,,,
word-catalog-v1,CREATE_DRAFT,,,,,surprising,surprising,adjective,A2,sports-leisure,令人驚訝的,,,,sә'praiziŋ,,,,,,TRUE,古典的,音樂的,無聊,令人享受的,感到高興的,疲倦的,TRUE,bored,tired,funny,serious,weird,lucky,,,,
word-catalog-v1,CREATE_DRAFT,,,,,enjoyable,enjoyable,adjective,A2,sports-leisure,令人享受的,,,,in'dʒɒiәbl,The school trip was enjoyable.,這次學校旅行令人享受。,,,,TRUE,大聲的,無聊,令人驚訝的,有趣的,疲倦的,奇怪的,TRUE,bored,pleased,interesting,funny,serious,lucky,,,,
word-catalog-v1,CREATE_DRAFT,,,,,pleased,pleased,adjective,A2,sports-leisure,感到高興的,,,,pli:zd,I was pleased with my test result.,我對測驗成績感到高興。,,,,TRUE,音樂的,無聊,令人驚訝的,令人享受的,短的,疲倦的,TRUE,classical,loud,bored,surprising,enjoyable,tired,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cooking,cooking,noun,A2,sports-leisure,烹飪,,,,'kukiŋ,,,,,,TRUE,露營地,洗澡,要洗的衣物,樂趣,清潔,舞蹈,TRUE,party,bath,laundry,fun,cleaning,dance,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fun,fun,noun,A2,sports-leisure,樂趣,,,,fʌn,,,,,,TRUE,派對,淋浴,要洗的衣物,烹飪,清潔,舞蹈,TRUE,campsite,shower,laundry,cooking,cleaning,dance,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cleaning,cleaning,noun,A2,sports-leisure,清潔,,,,'kli:niŋ,,,,,,TRUE,露營,帳篷,洗澡,烹飪,樂趣,舞蹈,TRUE,tent,bath,laundry,cooking,fun,dance,,,,
word-catalog-v1,CREATE_DRAFT,,,,,begin,begin,verb,A2,sports-leisure,開始,,,,bi'gin,,,,start,,TRUE,釣魚,結束,放鬆,吸菸,慶祝,踢,TRUE,fish,end,relax,smoke,celebrate,kick,,,,
word-catalog-v1,CREATE_DRAFT,,,,,end,end,verb,A2,sports-leisure,結束,,,,end,,,,finish,,TRUE,釣魚,開始,放鬆,吸菸,慶祝,擊打,TRUE,fish,begin,relax,smoke,celebrate,dive,,,,
word-catalog-v1,CREATE_DRAFT,,,,,relax,relax,verb,A2,sports-leisure,放鬆,,,,ri'læks,,,,,,TRUE,釣魚,開始,結束,吸菸,慶祝,抓住,TRUE,fish,begin,end,smoke,celebrate,train,,,,
word-catalog-v1,CREATE_DRAFT,,,,,smoke,smoke,verb,A2,sports-leisure,吸菸,,,,smәuk,,,,,,TRUE,釣魚,開始,結束,放鬆,慶祝,訓練,TRUE,fish,begin,end,relax,celebrate,compete,,,,
word-catalog-v1,CREATE_DRAFT,,,,,dance,dance,noun,A2,sports-leisure,舞蹈,,,,dæns. dɑ:ns,,,,,,TRUE,野餐,淋浴,要洗的衣物,烹飪,樂趣,清潔,TRUE,party,shower,laundry,cooking,fun,cleaning,,,,
word-catalog-v1,CREATE_DRAFT,,,,,water park,water park,noun,A2,sports-leisure,水上樂園,,,,ˈwɔ:tə pɑ:k,,,,,,TRUE,流行音樂,球賽,紙牌遊戲,乒乓球,曲棍球,冰鞋,TRUE,video game,ball game,card game,table tennis,ice skate,ice skating,,,,
word-catalog-v1,CREATE_DRAFT,,,,,celebrate,celebrate,verb,A2,sports-leisure,慶祝,,,,'selibreit,,,,,,TRUE,釣魚,開始,結束,放鬆,吸菸,競爭,TRUE,fish,begin,end,relax,smoke,jog,,,,
word-catalog-v1,CREATE_DRAFT,,,,,hall,hall,noun,A2,home-household,走廊,,,,hɒ:l,,,,,,TRUE,層,樓梯,入口,門,燈光,煤氣,TRUE,level,stair,entrance,gate,electricity,gas,,,,
word-catalog-v1,CREATE_DRAFT,,,,,level,level,noun,A2,home-household,層,,,,'levl,,,,,,TRUE,走廊,樓梯,入口,柵欄,電,暖氣,TRUE,hall,stair,entrance,fence,light,heat,,,,
word-catalog-v1,CREATE_DRAFT,,,,,stair,stair,noun,A2,home-household,樓梯,,,,stєә,,,,,,TRUE,走廊,層,入口,門,柵欄,電纜,TRUE,hall,entrance,gate,fence,light,cable,,,,
word-catalog-v1,CREATE_DRAFT,,,,,entrance,entrance,noun,A2,home-household,入口,,,,'entrәns,,,,,,TRUE,走廊,層,樓梯,門,燈光,電,TRUE,hall,stair,gate,fence,electricity,gas,,,,
word-catalog-v1,CREATE_DRAFT,,,,,gate,gate,noun,A2,home-household,門,,,,geɪt,,,,,,TRUE,走廊,樓梯,入口,柵欄,煤氣,信箱,TRUE,hall,stair,entrance,light,electricity,mailbox,,,,
word-catalog-v1,CREATE_DRAFT,,,,,emergency exit,emergency exit,noun,A2,home-household,緊急出口,,,,iˈmə:dʒənsi ˈeksit,,,,,,TRUE,鬧鐘,洗衣機,咖啡機,吸塵器,煙霧探測器,燈泡,TRUE,alarm clock,washing machine,coffee maker,vacuum cleaner,smoke detector,light bulb,,,,
word-catalog-v1,CREATE_DRAFT,,,,,fence,fence,noun,A2,home-household,柵欄,,,,fens,,,,,,TRUE,層,門,燈光,電,暖氣,鄰里,TRUE,entrance,gate,light,heat,cable,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,light,light,noun,A2,home-household,燈光,,,,lait,The light in the hall is very bright.,走廊的燈光很明亮。,,,,TRUE,門,柵欄,煤氣,電纜,信箱,鄰里,TRUE,stair,fence,electricity,gas,mailbox,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,electricity,electricity,noun,A2,home-household,電,,,,.ilek'trisiti,,,,,,TRUE,入口,燈光,煤氣,暖氣,電纜,鄰里,TRUE,gate,light,gas,heat,mailbox,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,gas,gas,noun,A2,home-household,煤氣,,,,gæs,,,,,,TRUE,樓梯,柵欄,電,暖氣,信箱,鄰里,TRUE,fence,electricity,heat,cable,mailbox,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,heat,heat,noun,A2,home-household,暖氣,,,,hi:t,,,,,,TRUE,燈光,電,煤氣,電纜,信箱,鄰里,TRUE,gate,fence,gas,cable,mailbox,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cable,cable,noun,A2,home-household,電纜,,,,'keibl,,,,,,TRUE,門,電,煤氣,暖氣,信箱,鄰里,TRUE,entrance,electricity,gas,heat,mailbox,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,mailbox,mailbox,noun,A2,home-household,信箱,,,,'meilbɒks,,,,,,TRUE,層,柵欄,燈光,暖氣,電纜,鄰里,TRUE,stair,light,gas,heat,cable,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,rent,rent,verb,A2,home-household,租,,,,rent,,,,,,TRUE,運作,使用,修理,信箱,舒適的,居住,TRUE,work,use,repair,cable,cozy,live,,,,
word-catalog-v1,CREATE_DRAFT,,,,,cozy,cozy,adjective,A2,home-household,舒適的,,,,'kәuzi,,,,,,TRUE,壞的,短的,最後的,現代的,粗心的,死的,TRUE,broken,short,last,modern,careless,unusual,,,,
word-catalog-v1,CREATE_DRAFT,,,,,neighborhood,neighborhood,noun,A2,home-household,鄰里,,,,'neibәhud,,,,,,TRUE,入口,柵欄,煤氣,暖氣,電纜,信箱,TRUE,hall,fence,light,heat,cable,mailbox,,,,
word-catalog-v1,CREATE_DRAFT,,,,,live,live,verb,A2,home-household,居住,,,,liv.laiv,,,,,,TRUE,運作,使用,修理,租,舒適的,鄰里,TRUE,work,use,repair,rent,cozy,neighborhood,,,,
word-catalog-v1,CREATE_DRAFT,,,,,move in,move in,phrasal_verb,A2,home-household,搬入,,,,,Our new neighbours will move in tomorrow.,我們的新鄰居明天會搬入。,,,,TRUE,打開,關閉,租,居住,搬出,進入,TRUE,turn on,turn off,rent,live,move out,go in,,,,
word-catalog-v1,CREATE_DRAFT,,,,,move out,move out,phrasal_verb,A2,home-household,搬出,,,,'mu:vɪət,The family will move out next week.,那個家庭下星期會搬走。,,,,TRUE,打開,關閉,登出,租,居住,搬入,TRUE,turn on,turn off,rent,live,move in,get out,,,,
word-catalog-v1,CREATE_DRAFT,,,,,calendar,calendar,noun,A2,time-calendar,日曆,,,,'kælindә,,,,,,TRUE,日期,世紀,十年,未來,瞬間,午餐時間,TRUE,season,century,decade,future,moment,lunchtime,,,,
word-catalog-v1,CREATE_DRAFT,,,,,century,century,noun,A2,time-calendar,世紀,,,,'sentʃuri,,,,,,TRUE,季節,日曆,十年,未來,瞬間,午餐時間,TRUE,weekend,calendar,decade,future,moment,lunchtime,,,,
word-catalog-v1,CREATE_DRAFT,,,,,decade,decade,noun,A2,time-calendar,十年,,,,'dekeid,,,,,,TRUE,週末,日曆,世紀,未來,瞬間,午餐時間,TRUE,date,calendar,century,future,moment,lunchtime,,,,
word-catalog-v1,CREATE_DRAFT,,,,,the past,the past,noun,A2,time-calendar,過去,,,,,,,,,,TRUE,出生日期,日曆,世紀,十年,未來,午餐時間,TRUE,date of birth,calendar,century,decade,future,lunchtime,,,,
word-catalog-v1,CREATE_DRAFT,,,,,future,future,noun,A2,time-calendar,未來,,,,'fju:tʃә,,,,,,TRUE,日曆,世紀,十年,瞬間,午餐時間,測量,TRUE,calendar,century,decade,moment,lunchtime,measurement,,,,
word-catalog-v1,CREATE_DRAFT,,,,,moment,moment,noun,A2,time-calendar,瞬間,,,,'mәumәnt,,,,,,TRUE,日期,週末,日曆,十年,未來,午餐時間,TRUE,season,date,calendar,decade,future,lunchtime,,,,
word-catalog-v1,CREATE_DRAFT,,,,,lunchtime,lunchtime,noun,A2,time-calendar,午餐時間,,,,'lʌntʃt'aɪm,,,,,,TRUE,日曆,世紀,十年,未來,瞬間,品質,TRUE,calendar,century,decade,future,moment,quality,,,,
